ID,Upvotes
270736.0,40.0
270740.0,15.0
270745.0,67.0
270751.0,80.0
270755.0,87.0
270757.0,104.0
270758.0,28.0
270760.0,30.0
270761.0,13.0
270764.0,62.0
270765.0,4.0
270766.0,35.0
270769.0,97.0
270776.0,107.0
270780.0,7.0
270781.0,107.0
270785.0,18.0
270786.0,27.0
270787.0,19.0
270793.0,4.0
270801.0,37.0
270804.0,107.0
270807.0,17.0
270808.0,12.0
270810.0,46.0
270818.0,108.0
270820.0,44.0
270822.0,104.0
270827.0,19.0
270829.0,23.0
270832.0,81.0
270833.0,66.0
270834.0,105.0
270837.0,35.0
270839.0,1.0
270840.0,106.0
270845.0,6.0
270851.0,9.0
270852.0,24.0
270854.0,71.0
270861.0,69.0
270862.0,106.0
270863.0,8.0
270873.0,79.0
270876.0,16.0
270878.0,20.0
270879.0,14.0
270884.0,61.0
270886.0,12.0
270888.0,11.0
270891.0,27.0
270895.0,106.0
270896.0,21.0
270903.0,107.0
270904.0,102.0
270905.0,16.0
270911.0,15.0
270913.0,86.0
270915.0,24.0
270917.0,8.0
270918.0,11.0
270919.0,19.0
270925.0,88.0
270932.0,14.0
270940.0,14.0
270942.0,14.0
270949.0,85.0
270951.0,5.0
270953.0,52.0
270955.0,14.0
270956.0,28.0
270958.0,32.0
270962.0,107.0
270963.0,85.0
270968.0,9.0
270980.0,13.0
270992.0,69.0
270993.0,107.0
270995.0,16.0
270997.0,14.0
270998.0,7.0
271008.0,89.0
271009.0,57.0
271015.0,30.0
271023.0,73.0
271025.0,62.0
271027.0,106.0
271037.0,33.0
271044.0,25.0
271047.0,105.0
271048.0,23.0
271052.0,15.0
271057.0,107.0
271063.0,105.0
271064.0,68.0
271065.0,8.0
271069.0,66.0
271072.0,102.0
271077.0,29.0
271078.0,18.0
271088.0,32.0
271091.0,108.0
271097.0,78.0
271104.0,30.0
271108.0,4.0
271111.0,9.0
271115.0,13.0
271116.0,17.0
271118.0,89.0
271122.0,22.0
271126.0,14.0
271128.0,70.0
271131.0,11.0
271132.0,18.0
271147.0,56.0
271150.0,6.0
271151.0,13.0
271153.0,15.0
271155.0,54.0
271159.0,16.0
271166.0,14.0
271168.0,27.0
271176.0,13.0
271177.0,76.0
271183.0,4.0
271184.0,31.0
271188.0,9.0
271189.0,76.0
271192.0,49.0
271194.0,28.0
271198.0,12.0
271206.0,61.0
271209.0,41.0
271214.0,96.0
271215.0,10.0
271224.0,18.0
271225.0,13.0
271229.0,105.0
271231.0,105.0
271234.0,23.0
271238.0,6.0
271241.0,25.0
271242.0,14.0
271248.0,107.0
271251.0,91.0
271253.0,7.0
271259.0,21.0
271261.0,13.0
271263.0,15.0
271266.0,9.0
271267.0,101.0
271268.0,100.0
271272.0,18.0
271273.0,106.0
271276.0,74.0
271279.0,33.0
271280.0,30.0
271281.0,69.0
271284.0,24.0
271286.0,103.0
271289.0,104.0
271290.0,101.0
271291.0,23.0
271293.0,16.0
271294.0,34.0
271295.0,19.0
271301.0,70.0
271302.0,9.0
271303.0,40.0
271304.0,25.0
271308.0,42.0
271314.0,78.0
271316.0,62.0
271317.0,96.0
271321.0,102.0
271323.0,40.0
271331.0,103.0
271335.0,45.0
271343.0,13.0
271345.0,72.0
271346.0,103.0
271348.0,7.0
271349.0,15.0
271350.0,106.0
271353.0,6.0
271354.0,38.0
271363.0,79.0
271368.0,62.0
271370.0,30.0
271377.0,100.0
271378.0,108.0
271386.0,39.0
271392.0,7.0
271395.0,33.0
271396.0,107.0
271405.0,76.0
271407.0,14.0
271409.0,3.0
271413.0,108.0
271416.0,102.0
271419.0,4.0
271423.0,103.0
271427.0,40.0
271431.0,81.0
271432.0,105.0
271435.0,39.0
271436.0,27.0
271440.0,22.0
271449.0,93.0
271459.0,53.0
271461.0,83.0
271462.0,98.0
271469.0,6.0
271472.0,70.0
271481.0,97.0
271482.0,107.0
271486.0,40.0
271490.0,76.0
271491.0,59.0
271495.0,46.0
271496.0,55.0
271497.0,24.0
271502.0,107.0
271504.0,11.0
271513.0,25.0
271514.0,56.0
271516.0,14.0
271518.0,23.0
271523.0,38.0
271524.0,23.0
271525.0,16.0
271540.0,13.0
271542.0,94.0
271557.0,7.0
271558.0,18.0
271560.0,17.0
271566.0,106.0
271567.0,56.0
271573.0,106.0
271578.0,50.0
271580.0,29.0
271581.0,20.0
271584.0,10.0
271598.0,73.0
271600.0,52.0
271605.0,26.0
271608.0,22.0
271609.0,8.0
271610.0,106.0
271612.0,97.0
271613.0,50.0
271614.0,59.0
271622.0,6.0
271628.0,54.0
271633.0,17.0
271635.0,8.0
271642.0,9.0
271643.0,48.0
271645.0,25.0
271648.0,87.0
271649.0,37.0
271650.0,68.0
271652.0,41.0
271653.0,14.0
271657.0,33.0
271658.0,60.0
271665.0,46.0
271666.0,107.0
271668.0,19.0
271672.0,5.0
271674.0,73.0
271676.0,84.0
271677.0,44.0
271682.0,17.0
271689.0,26.0
271696.0,14.0
271697.0,40.0
271698.0,9.0
271702.0,19.0
271709.0,17.0
271714.0,15.0
271717.0,104.0
271719.0,56.0
271728.0,38.0
271731.0,10.0
271732.0,21.0
271733.0,10.0
271736.0,6.0
271741.0,24.0
271742.0,106.0
271744.0,14.0
271746.0,7.0
271749.0,104.0
271750.0,91.0
271751.0,107.0
271755.0,49.0
271763.0,106.0
271766.0,51.0
271767.0,5.0
271772.0,106.0
271777.0,8.0
271780.0,106.0
271793.0,26.0
271794.0,25.0
271797.0,40.0
271800.0,46.0
271805.0,5.0
271808.0,33.0
271809.0,35.0
271815.0,101.0
271817.0,19.0
271818.0,57.0
271822.0,62.0
271823.0,98.0
271827.0,25.0
271829.0,16.0
271840.0,106.0
271841.0,19.0
271846.0,99.0
271848.0,12.0
271852.0,105.0
271853.0,54.0
271854.0,43.0
271861.0,12.0
271862.0,102.0
271863.0,56.0
271867.0,90.0
271870.0,5.0
271873.0,65.0
271874.0,46.0
271877.0,15.0
271878.0,107.0
271883.0,6.0
271887.0,104.0
271888.0,16.0
271901.0,30.0
271903.0,13.0
271906.0,63.0
271908.0,10.0
271910.0,8.0
271911.0,42.0
271918.0,102.0
271920.0,107.0
271929.0,22.0
271936.0,24.0
271937.0,28.0
271944.0,34.0
271945.0,104.0
271946.0,11.0
271947.0,52.0
271949.0,11.0
271951.0,103.0
271953.0,4.0
271957.0,106.0
271958.0,100.0
271961.0,49.0
271963.0,81.0
271966.0,49.0
271967.0,8.0
271971.0,25.0
271977.0,107.0
271980.0,11.0
271983.0,78.0
271987.0,44.0
271992.0,107.0
272002.0,25.0
272003.0,12.0
272007.0,42.0
272008.0,107.0
272010.0,10.0
272012.0,107.0
272014.0,32.0
272017.0,21.0
272023.0,31.0
272037.0,12.0
272038.0,10.0
272042.0,57.0
272045.0,14.0
272047.0,15.0
272048.0,33.0
272054.0,71.0
272056.0,30.0
272057.0,31.0
272060.0,15.0
272062.0,24.0
272064.0,79.0
272069.0,67.0
272072.0,25.0
272073.0,14.0
272079.0,106.0
272082.0,7.0
272083.0,15.0
272088.0,99.0
272095.0,11.0
272098.0,30.0
272102.0,3.0
272108.0,94.0
272112.0,56.0
272114.0,10.0
272116.0,12.0
272117.0,31.0
272118.0,25.0
272120.0,18.0
272122.0,38.0
272123.0,102.0
272136.0,21.0
272149.0,8.0
272150.0,60.0
272151.0,106.0
272156.0,103.0
272161.0,101.0
272164.0,5.0
272166.0,106.0
272169.0,13.0
272172.0,42.0
272176.0,49.0
272181.0,25.0
272183.0,40.0
272184.0,93.0
272187.0,9.0
272188.0,8.0
272189.0,60.0
272190.0,12.0
272201.0,62.0
272206.0,23.0
272209.0,17.0
272211.0,19.0
272212.0,70.0
272215.0,38.0
272216.0,44.0
272225.0,9.0
272229.0,7.0
272230.0,24.0
272233.0,16.0
272235.0,14.0
272236.0,106.0
272244.0,6.0
272253.0,107.0
272258.0,21.0
272262.0,7.0
272263.0,28.0
272264.0,13.0
272270.0,100.0
272271.0,33.0
272272.0,38.0
272274.0,14.0
272277.0,19.0
272278.0,30.0
272279.0,22.0
272280.0,15.0
272282.0,12.0
272284.0,21.0
272292.0,20.0
272302.0,104.0
272307.0,77.0
272308.0,14.0
272311.0,103.0
272316.0,13.0
272317.0,27.0
272318.0,103.0
272321.0,37.0
272334.0,9.0
272336.0,12.0
272342.0,27.0
272344.0,103.0
272345.0,100.0
272354.0,9.0
272355.0,75.0
272357.0,13.0
272367.0,21.0
272369.0,20.0
272373.0,7.0
272375.0,100.0
272377.0,78.0
272381.0,19.0
272382.0,105.0
272384.0,70.0
272389.0,58.0
272390.0,16.0
272401.0,103.0
272403.0,9.0
272409.0,59.0
272412.0,22.0
272416.0,23.0
272417.0,50.0
272420.0,23.0
272423.0,30.0
272425.0,103.0
272426.0,102.0
272428.0,24.0
272430.0,76.0
272437.0,72.0
272438.0,13.0
272441.0,8.0
272443.0,14.0
272446.0,72.0
272448.0,22.0
272449.0,32.0
272455.0,12.0
272456.0,96.0
272458.0,6.0
272460.0,70.0
272462.0,8.0
272463.0,107.0
272464.0,104.0
272466.0,13.0
272468.0,81.0
272471.0,36.0
272478.0,11.0
272479.0,8.0
272485.0,102.0
272488.0,106.0
272491.0,19.0
272493.0,9.0
272494.0,79.0
272495.0,107.0
272497.0,68.0
272502.0,20.0
272504.0,11.0
272505.0,42.0
272510.0,31.0
272512.0,19.0
272513.0,20.0
272514.0,35.0
272519.0,47.0
272520.0,3.0
272522.0,71.0
272531.0,5.0
272534.0,2.0
272543.0,91.0
272551.0,16.0
272552.0,39.0
272553.0,76.0
272554.0,90.0
272557.0,32.0
272562.0,21.0
272564.0,78.0
272567.0,95.0
272568.0,102.0
272571.0,10.0
272572.0,9.0
272575.0,9.0
272578.0,106.0
272585.0,23.0
272588.0,15.0
272591.0,29.0
272592.0,6.0
272594.0,69.0
272600.0,22.0
272607.0,106.0
272613.0,13.0
272614.0,22.0
272615.0,103.0
272618.0,107.0
272619.0,8.0
272624.0,32.0
272636.0,93.0
272639.0,100.0
272642.0,107.0
272643.0,16.0
272646.0,37.0
272648.0,6.0
272649.0,85.0
272654.0,15.0
272660.0,106.0
272663.0,23.0
272668.0,36.0
272669.0,107.0
272675.0,106.0
272676.0,17.0
272680.0,23.0
272682.0,44.0
272685.0,32.0
272689.0,105.0
272690.0,73.0
272693.0,12.0
272715.0,29.0
272722.0,93.0
272723.0,30.0
272724.0,63.0
272728.0,105.0
272731.0,11.0
272732.0,12.0
272734.0,22.0
272740.0,84.0
272741.0,1.0
272746.0,105.0
272749.0,93.0
272752.0,106.0
272757.0,45.0
272758.0,23.0
272759.0,48.0
272760.0,11.0
272763.0,48.0
272771.0,71.0
272772.0,106.0
272791.0,4.0
272792.0,2.0
272794.0,106.0
272801.0,106.0
272802.0,15.0
272805.0,70.0
272812.0,104.0
272814.0,105.0
272817.0,26.0
272822.0,41.0
272823.0,87.0
272826.0,45.0
272830.0,42.0
272831.0,106.0
272834.0,69.0
272837.0,107.0
272845.0,41.0
272848.0,98.0
272849.0,104.0
272853.0,16.0
272854.0,8.0
272856.0,5.0
272857.0,43.0
272861.0,16.0
272862.0,29.0
272863.0,96.0
272867.0,62.0
272879.0,12.0
272880.0,6.0
272889.0,21.0
272890.0,24.0
272891.0,8.0
272894.0,21.0
272901.0,18.0
272906.0,108.0
272907.0,43.0
272909.0,9.0
272910.0,13.0
272917.0,31.0
272922.0,31.0
272923.0,11.0
272929.0,110.0
272932.0,107.0
272937.0,20.0
272945.0,18.0
272948.0,11.0
272949.0,13.0
272951.0,105.0
272952.0,52.0
272954.0,7.0
272955.0,11.0
272956.0,5.0
272957.0,32.0
272961.0,98.0
272967.0,2.0
272968.0,104.0
272969.0,5.0
272970.0,66.0
272971.0,8.0
272974.0,18.0
272979.0,70.0
272985.0,97.0
272989.0,19.0
272996.0,11.0
273002.0,78.0
273006.0,26.0
273015.0,36.0
273019.0,54.0
273021.0,73.0
273023.0,36.0
273027.0,17.0
273028.0,4.0
273032.0,23.0
273033.0,16.0
273036.0,8.0
273037.0,11.0
273039.0,87.0
273045.0,24.0
273057.0,6.0
273058.0,60.0
273063.0,22.0
273067.0,43.0
273073.0,32.0
273081.0,32.0
273083.0,47.0
273086.0,11.0
273089.0,5.0
273090.0,21.0
273092.0,94.0
273094.0,107.0
273097.0,41.0
273101.0,104.0
273102.0,88.0
273113.0,11.0
273117.0,23.0
273120.0,36.0
273124.0,92.0
273125.0,32.0
273127.0,102.0
273130.0,53.0
273133.0,28.0
273135.0,40.0
273142.0,51.0
273152.0,91.0
273154.0,16.0
273155.0,20.0
273156.0,13.0
273158.0,27.0
273159.0,109.0
273160.0,5.0
273162.0,40.0
273168.0,21.0
273169.0,106.0
273170.0,97.0
273173.0,14.0
273180.0,41.0
273184.0,9.0
273188.0,69.0
273189.0,33.0
273191.0,4.0
273194.0,104.0
273198.0,104.0
273201.0,109.0
273204.0,29.0
273205.0,27.0
273206.0,42.0
273208.0,107.0
273211.0,60.0
273213.0,50.0
273217.0,16.0
273219.0,50.0
273228.0,10.0
273230.0,105.0
273237.0,11.0
273238.0,91.0
273239.0,11.0
273241.0,5.0
273255.0,92.0
273258.0,12.0
273267.0,38.0
273268.0,38.0
273275.0,12.0
273278.0,105.0
273280.0,106.0
273281.0,8.0
273284.0,105.0
273285.0,12.0
273287.0,42.0
273289.0,44.0
273290.0,106.0
273292.0,98.0
273296.0,15.0
273301.0,78.0
273308.0,89.0
273310.0,87.0
273316.0,106.0
273317.0,2.0
273320.0,28.0
273326.0,56.0
273327.0,8.0
273328.0,83.0
273332.0,96.0
273334.0,44.0
273337.0,106.0
273345.0,79.0
273346.0,39.0
273347.0,43.0
273359.0,18.0
273363.0,26.0
273365.0,13.0
273367.0,9.0
273369.0,17.0
273372.0,92.0
273374.0,103.0
273379.0,52.0
273380.0,20.0
273381.0,105.0
273392.0,105.0
273401.0,12.0
273406.0,69.0
273408.0,10.0
273410.0,13.0
273414.0,11.0
273416.0,5.0
273422.0,12.0
273427.0,103.0
273429.0,68.0
273431.0,20.0
273448.0,28.0
273459.0,44.0
273460.0,106.0
273461.0,10.0
273462.0,23.0
273463.0,29.0
273469.0,16.0
273473.0,26.0
273474.0,5.0
273480.0,30.0
273481.0,98.0
273484.0,16.0
273488.0,108.0
273491.0,28.0
273492.0,107.0
273494.0,105.0
273495.0,12.0
273498.0,104.0
273502.0,107.0
273505.0,106.0
273507.0,55.0
273508.0,7.0
273509.0,29.0
273512.0,25.0
273516.0,14.0
273520.0,105.0
273522.0,26.0
273526.0,17.0
273527.0,79.0
273530.0,10.0
273534.0,31.0
273541.0,105.0
273542.0,5.0
273544.0,101.0
273548.0,39.0
273549.0,52.0
273552.0,15.0
273556.0,106.0
273558.0,40.0
273561.0,105.0
273562.0,16.0
273566.0,93.0
273575.0,5.0
273576.0,47.0
273582.0,110.0
273583.0,56.0
273584.0,13.0
273591.0,54.0
273593.0,9.0
273599.0,15.0
273601.0,95.0
273602.0,6.0
273607.0,14.0
273608.0,105.0
273609.0,6.0
273621.0,50.0
273623.0,108.0
273624.0,2.0
273627.0,55.0
273630.0,6.0
273635.0,86.0
273638.0,6.0
273643.0,9.0
273645.0,106.0
273656.0,34.0
273658.0,7.0
273659.0,14.0
273661.0,36.0
273663.0,107.0
273664.0,11.0
273665.0,27.0
273667.0,21.0
273669.0,12.0
273672.0,47.0
273676.0,3.0
273680.0,17.0
273681.0,12.0
273684.0,105.0
273686.0,106.0
273691.0,29.0
273693.0,56.0
273695.0,31.0
273701.0,15.0
273704.0,107.0
273706.0,106.0
273708.0,41.0
273712.0,72.0
273716.0,107.0
273717.0,83.0
273720.0,10.0
273723.0,49.0
273727.0,79.0
273730.0,65.0
273731.0,107.0
273736.0,30.0
273738.0,22.0
273743.0,66.0
273744.0,74.0
273746.0,71.0
273749.0,17.0
273750.0,14.0
273753.0,68.0
273756.0,107.0
273759.0,65.0
273761.0,107.0
273767.0,42.0
273768.0,20.0
273772.0,36.0
273773.0,13.0
273775.0,10.0
273777.0,31.0
273779.0,40.0
273784.0,6.0
273798.0,82.0
273803.0,25.0
273804.0,25.0
273811.0,34.0
273813.0,12.0
273818.0,61.0
273824.0,67.0
273825.0,12.0
273834.0,96.0
273839.0,18.0
273840.0,105.0
273841.0,8.0
273842.0,4.0
273843.0,60.0
273845.0,70.0
273847.0,10.0
273849.0,9.0
273851.0,90.0
273852.0,8.0
273853.0,55.0
273856.0,7.0
273857.0,4.0
273860.0,17.0
273872.0,9.0
273874.0,11.0
273878.0,10.0
273880.0,92.0
273883.0,67.0
273884.0,11.0
273886.0,108.0
273887.0,12.0
273890.0,9.0
273894.0,19.0
273897.0,36.0
273898.0,16.0
273899.0,21.0
273906.0,32.0
273908.0,7.0
273910.0,27.0
273922.0,18.0
273923.0,85.0
273924.0,102.0
273927.0,85.0
273931.0,37.0
273936.0,5.0
273938.0,41.0
273939.0,85.0
273942.0,104.0
273944.0,9.0
273946.0,7.0
273951.0,106.0
273953.0,7.0
273963.0,29.0
273964.0,61.0
273968.0,13.0
273970.0,55.0
273971.0,105.0
273975.0,13.0
273977.0,25.0
273983.0,106.0
273991.0,104.0
273992.0,52.0
273994.0,28.0
273997.0,48.0
273998.0,12.0
274001.0,8.0
274002.0,107.0
274006.0,54.0
274007.0,44.0
274012.0,11.0
274015.0,31.0
274016.0,84.0
274022.0,56.0
274025.0,16.0
274031.0,23.0
274039.0,26.0
274042.0,9.0
274045.0,15.0
274046.0,10.0
274050.0,58.0
274054.0,63.0
274056.0,38.0
274062.0,21.0
274064.0,18.0
274066.0,86.0
274073.0,9.0
274074.0,35.0
274075.0,106.0
274081.0,22.0
274082.0,13.0
274083.0,14.0
274084.0,107.0
274089.0,23.0
274095.0,29.0
274096.0,33.0
274097.0,62.0
274113.0,83.0
274114.0,33.0
274116.0,107.0
274120.0,47.0
274123.0,103.0
274125.0,21.0
274128.0,27.0
274130.0,21.0
274132.0,73.0
274135.0,107.0
274142.0,32.0
274145.0,8.0
274152.0,87.0
274158.0,15.0
274161.0,72.0
274168.0,105.0
274169.0,106.0
274172.0,106.0
274176.0,12.0
274177.0,52.0
274179.0,1.0
274180.0,72.0
274184.0,41.0
274187.0,107.0
274192.0,56.0
274193.0,30.0
274197.0,10.0
274200.0,38.0
274204.0,11.0
274221.0,11.0
274223.0,14.0
274226.0,105.0
274227.0,59.0
274231.0,9.0
274232.0,12.0
274235.0,56.0
274237.0,11.0
274257.0,102.0
274258.0,12.0
274259.0,94.0
274265.0,6.0
274268.0,105.0
274270.0,62.0
274273.0,94.0
274274.0,106.0
274275.0,100.0
274280.0,13.0
274282.0,41.0
274291.0,8.0
274293.0,60.0
274296.0,33.0
274298.0,71.0
274300.0,12.0
274305.0,15.0
274307.0,9.0
274308.0,19.0
274311.0,23.0
274314.0,15.0
274317.0,98.0
274319.0,21.0
274322.0,9.0
274324.0,64.0
274332.0,45.0
274337.0,26.0
274338.0,107.0
274348.0,100.0
274353.0,12.0
274354.0,24.0
274360.0,8.0
274361.0,64.0
274368.0,10.0
274370.0,106.0
274372.0,9.0
274374.0,56.0
274380.0,103.0
274382.0,20.0
274383.0,18.0
274384.0,107.0
274389.0,12.0
274392.0,20.0
274394.0,107.0
274395.0,91.0
274401.0,9.0
274403.0,32.0
274406.0,103.0
274407.0,45.0
274413.0,81.0
274414.0,107.0
274416.0,16.0
274418.0,23.0
274425.0,17.0
274430.0,18.0
274433.0,105.0
274438.0,34.0
274441.0,106.0
274442.0,69.0
274453.0,13.0
274456.0,31.0
274458.0,8.0
274467.0,21.0
274468.0,26.0
274469.0,22.0
274470.0,103.0
274472.0,18.0
274473.0,105.0
274474.0,79.0
274475.0,12.0
274477.0,103.0
274486.0,20.0
274488.0,12.0
274490.0,91.0
274491.0,107.0
274492.0,18.0
274494.0,11.0
274495.0,19.0
274497.0,59.0
274503.0,34.0
274504.0,53.0
274510.0,39.0
274511.0,35.0
274512.0,20.0
274518.0,70.0
274520.0,105.0
274521.0,20.0
274522.0,22.0
274525.0,102.0
274527.0,103.0
274531.0,107.0
274537.0,82.0
274540.0,107.0
274551.0,91.0
274554.0,90.0
274555.0,14.0
274556.0,107.0
274561.0,8.0
274566.0,6.0
274571.0,11.0
274573.0,19.0
274574.0,98.0
274576.0,65.0
274582.0,91.0
274584.0,21.0
274586.0,106.0
274590.0,45.0
274591.0,5.0
274592.0,4.0
274596.0,105.0
274599.0,78.0
274608.0,24.0
274612.0,67.0
274615.0,54.0
274616.0,17.0
274617.0,103.0
274631.0,14.0
274638.0,26.0
274642.0,81.0
274644.0,13.0
274645.0,14.0
274646.0,25.0
274648.0,22.0
274652.0,26.0
274657.0,22.0
274660.0,79.0
274661.0,54.0
274663.0,12.0
274676.0,37.0
274679.0,11.0
274687.0,11.0
274692.0,10.0
274695.0,106.0
274698.0,20.0
274702.0,103.0
274706.0,21.0
274709.0,54.0
274711.0,93.0
274715.0,56.0
274719.0,77.0
274729.0,16.0
274733.0,18.0
274738.0,6.0
274741.0,14.0
274746.0,10.0
274752.0,64.0
274759.0,105.0
274760.0,22.0
274762.0,24.0
274763.0,46.0
274766.0,104.0
274768.0,105.0
274769.0,108.0
274773.0,2.0
274776.0,27.0
274789.0,8.0
274794.0,24.0
274796.0,47.0
274799.0,8.0
274809.0,12.0
274811.0,15.0
274812.0,21.0
274820.0,106.0
274821.0,25.0
274824.0,4.0
274825.0,76.0
274830.0,70.0
274836.0,21.0
274842.0,103.0
274849.0,16.0
274854.0,107.0
274857.0,8.0
274858.0,26.0
274859.0,94.0
274860.0,11.0
274870.0,13.0
274873.0,4.0
274875.0,11.0
274883.0,30.0
274884.0,22.0
274886.0,107.0
274889.0,12.0
274893.0,105.0
274898.0,11.0
274900.0,28.0
274907.0,96.0
274911.0,29.0
274913.0,100.0
274916.0,11.0
274920.0,104.0
274924.0,2.0
274928.0,50.0
274932.0,26.0
274935.0,9.0
274939.0,106.0
274940.0,100.0
274943.0,103.0
274944.0,14.0
274948.0,27.0
274949.0,58.0
274956.0,93.0
274957.0,12.0
274959.0,27.0
274969.0,103.0
274970.0,20.0
274971.0,51.0
274974.0,7.0
274982.0,59.0
274985.0,11.0
274988.0,13.0
274993.0,74.0
274994.0,107.0
274995.0,23.0
274996.0,66.0
274997.0,78.0
274998.0,9.0
274999.0,10.0
275001.0,10.0
275002.0,51.0
275003.0,24.0
275019.0,59.0
275021.0,22.0
275025.0,74.0
275031.0,12.0
275034.0,93.0
275040.0,4.0
275042.0,106.0
275050.0,83.0
275052.0,79.0
275053.0,102.0
275055.0,46.0
275064.0,8.0
275066.0,104.0
275068.0,86.0
275070.0,86.0
275071.0,106.0
275072.0,39.0
275079.0,8.0
275085.0,7.0
275090.0,65.0
275098.0,12.0
275103.0,106.0
275104.0,27.0
275105.0,31.0
275107.0,10.0
275111.0,82.0
275114.0,29.0
275115.0,20.0
275122.0,16.0
275126.0,5.0
275127.0,52.0
275131.0,53.0
275145.0,106.0
275146.0,106.0
275152.0,39.0
275156.0,46.0
275162.0,83.0
275164.0,59.0
275166.0,30.0
275167.0,83.0
275169.0,10.0
275172.0,41.0
275173.0,3.0
275183.0,46.0
275196.0,8.0
275202.0,15.0
275206.0,76.0
275214.0,104.0
275215.0,106.0
275216.0,107.0
275222.0,9.0
275225.0,12.0
275230.0,102.0
275231.0,97.0
275234.0,105.0
275236.0,106.0
275243.0,6.0
275244.0,101.0
275247.0,38.0
275248.0,17.0
275249.0,30.0
275250.0,13.0
275256.0,16.0
275260.0,50.0
275261.0,33.0
275266.0,94.0
275270.0,16.0
275280.0,14.0
275283.0,38.0
275288.0,37.0
275290.0,14.0
275291.0,27.0
275295.0,59.0
275297.0,12.0
275299.0,36.0
275302.0,9.0
275304.0,62.0
275305.0,21.0
275306.0,104.0
275309.0,40.0
275310.0,74.0
275311.0,11.0
275314.0,4.0
275321.0,11.0
275326.0,19.0
275327.0,94.0
275343.0,91.0
275347.0,33.0
275354.0,105.0
275359.0,41.0
275361.0,12.0
275365.0,15.0
275366.0,8.0
275375.0,16.0
275377.0,23.0
275380.0,84.0
275382.0,10.0
275383.0,106.0
275386.0,15.0
275387.0,75.0
275388.0,35.0
275394.0,82.0
275396.0,24.0
275398.0,65.0
275399.0,106.0
275401.0,69.0
275403.0,12.0
275406.0,71.0
275408.0,103.0
275414.0,2.0
275427.0,106.0
275429.0,44.0
275432.0,26.0
275433.0,17.0
275434.0,16.0
275438.0,17.0
275442.0,68.0
275444.0,12.0
275446.0,6.0
275455.0,21.0
275457.0,107.0
275459.0,106.0
275463.0,68.0
275465.0,17.0
275468.0,6.0
275470.0,83.0
275472.0,105.0
275475.0,106.0
275477.0,105.0
275478.0,67.0
275481.0,100.0
275484.0,67.0
275485.0,16.0
275486.0,107.0
275493.0,94.0
275497.0,18.0
275498.0,98.0
275499.0,18.0
275500.0,106.0
275502.0,106.0
275504.0,106.0
275505.0,68.0
275510.0,10.0
275514.0,24.0
275517.0,3.0
275520.0,23.0
275522.0,108.0
275528.0,25.0
275529.0,100.0
275533.0,6.0
275540.0,37.0
275541.0,12.0
275545.0,6.0
275546.0,9.0
275550.0,19.0
275551.0,20.0
275554.0,99.0
275557.0,17.0
275558.0,11.0
275561.0,105.0
275565.0,107.0
275566.0,22.0
275570.0,103.0
275575.0,48.0
275576.0,13.0
275578.0,97.0
275583.0,54.0
275591.0,67.0
275596.0,96.0
275597.0,18.0
275598.0,12.0
275602.0,86.0
275603.0,23.0
275611.0,74.0
275614.0,107.0
275617.0,99.0
275618.0,11.0
275624.0,106.0
275625.0,14.0
275627.0,8.0
275630.0,98.0
275632.0,14.0
275633.0,14.0
275635.0,24.0
275638.0,12.0
275652.0,12.0
275654.0,3.0
275657.0,15.0
275658.0,6.0
275664.0,30.0
275669.0,17.0
275671.0,14.0
275677.0,23.0
275679.0,6.0
275680.0,13.0
275685.0,7.0
275687.0,80.0
275688.0,44.0
275689.0,31.0
275694.0,10.0
275695.0,33.0
275697.0,81.0
275698.0,7.0
275702.0,14.0
275704.0,4.0
275705.0,11.0
275707.0,99.0
275709.0,15.0
275713.0,15.0
275717.0,9.0
275733.0,104.0
275734.0,11.0
275737.0,103.0
275738.0,24.0
275752.0,106.0
275756.0,105.0
275758.0,41.0
275759.0,87.0
275760.0,106.0
275761.0,87.0
275764.0,15.0
275768.0,106.0
275773.0,107.0
275785.0,105.0
275788.0,101.0
275792.0,7.0
275794.0,28.0
275795.0,8.0
275798.0,66.0
275801.0,14.0
275803.0,97.0
275804.0,15.0
275805.0,19.0
275809.0,56.0
275814.0,107.0
275815.0,18.0
275817.0,100.0
275828.0,55.0
275832.0,17.0
275834.0,37.0
275848.0,28.0
275852.0,32.0
275855.0,11.0
275859.0,18.0
275861.0,101.0
275866.0,24.0
275869.0,100.0
275870.0,53.0
275871.0,69.0
275872.0,59.0
275873.0,94.0
275878.0,106.0
275879.0,9.0
275886.0,105.0
275892.0,10.0
275896.0,13.0
275898.0,106.0
275902.0,41.0
275903.0,100.0
275909.0,19.0
275911.0,38.0
275912.0,4.0
275913.0,67.0
275918.0,39.0
275920.0,93.0
275922.0,51.0
275924.0,102.0
275926.0,107.0
275930.0,8.0
275933.0,8.0
275936.0,19.0
275937.0,78.0
275945.0,88.0
275951.0,56.0
275958.0,106.0
275963.0,7.0
275966.0,40.0
275968.0,24.0
275970.0,19.0
275973.0,4.0
275974.0,106.0
275977.0,67.0
275979.0,102.0
275982.0,9.0
275984.0,59.0
275990.0,32.0
275994.0,23.0
275995.0,20.0
276002.0,104.0
276005.0,37.0
276008.0,11.0
276020.0,59.0
276022.0,82.0
276023.0,10.0
276026.0,104.0
276027.0,25.0
276028.0,3.0
276030.0,15.0
276031.0,3.0
276035.0,14.0
276036.0,14.0
276038.0,48.0
276039.0,8.0
276045.0,23.0
